0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
26824673819862694,IRO1BHMN0001,خبهمن,گروه‌بهمن‌,120447,1802,1839,1810,2861,92241981,169605414058,1800,1862,1787,49,53855187,5004,1,34,1894.00,1680.00,134637967000,300
26882843763780650,IRO7BLIP0001,باران,بيمه زندگي باران,114847,3540,3433,3423,150,2649176,9077819789,3423,3570,3528,56,2834468,2590,4,66,3633.00,3423.00,1200000000,309
26958329630564882,IRT1ARZS0002,ارزش2,صندوق س ارزش آفرين بيدار-سهام,103154,1,1,1,2,2000000,2000000,1,1,10700,,1,330,1,68,1.00,1.00,400000000,305
26997316501080743,IRO1SSHR0001,سشرق,سيمان‌ شرق‌,120422,8360,8330,8290,666,4405777,36708565850,8260,8470,8560,1132,1752336,4138,1,53,9070.00,8050.00,2653560000,300
27000326841257664,IRO1SDST0001,سدشت,صنايع سيمان دشتستان,120246,32200,30450,29990,409,446755,13573854880,29990,32200,31560,1879,475285,2801,1,53,33130.00,29990.00,1180000000,300
27096851668435724,IRO1JPPC0001,جم پيلن,پلي پروپيلن جم - جم پيلن,120359,142000,145150,142800,400,282940,40985083850,142000,145800,145350,24192,687994,3369,1,44,152610.00,138090.00,2000000000,300
27148572013604038,IRO7EFSP0001,وفتخار,سرمايه گذاري افتخار سهام,120453,3490,3583,3594,227,7121454,25514146230,3386,3594,3490,-342,2865330,2785,4,56,3594.00,3386.00,1300000000,309
27218386411183410,IRO1SDOR0001,سدور,سيمان‌ دورود,120432,7120,7060,7040,147,874514,6141984860,6970,7140,7080,402,2118644,3397,1,53,7430.00,6730.00,641697305,300
27299841173245405,IRO7PDRP0001,داراب,پتروشيمي داراب,120443,1164,1158,1130,1191,43605472,50476725611,1108,1164,1131,15,8841733,2876,4,44,1164.00,1098.00,3408000000,309
27308217070238237,IRO1CRBN0001,شكربن,كربن‌ ايران‌,120459,3470,3451,3367,605,7442224,25684813420,3361,3505,3470,415,4322767,3284,1,44,3643.00,3297.00,6385128000,300
27405735172634593,IRO1ETKA0001,اتكام,بيمه اتكايي امين,120504,4215,4281,4267,124,1562747,6717195741,4215,4328,4267,837,3515350,2560,1,66,4480.00,4054.00,5000000000,300
27668158733246204,IRO7PRMP0001,سپرمي,پرميت‌,120256,31250,31250,30650,81,271607,8481366950,30650,31250,30950,970,1,2147,4,54,31250.00,30650.00,35200000,309
27812005859539773,IRT3PC020001,ثروت,ص.خ.ثروت آفرين فيروزه 35%تاديه,61133,0,283156,290274,0,0,0,0,0,283156,,1,1477,2,68,311471.00,254841.00,1000000,305
27814844870305607,IRO3KZGZ0001,كيميا,معدني كيمياي زنجان گستران,120503,6250,6240,6160,273,1367546,8527785270,6150,6380,6400,1035,1,3939,2,27,6780.00,6020.00,2000000000,303
27922860956133067,IRO1MOBN0001,مبين,مبين انرژي خليج فارس,120419,30810,30270,30240,905,7099771,214921321250,30210,31250,31800,6269,3773585,3614,1,40,33390.00,30210.00,20237840000,300
27952969918967492,IRO1RKSH0001,ركيش,كارت اعتباري ايران كيش,120427,4240,4248,4155,860,7297981,31004333162,4138,4330,4138,180,3624940,3760,1,72,4344.00,3932.00,7000000000,300
28033133021443774,IRO1KFAN0001,خفنر,فنرسازي‌خاور,120426,6840,6760,6620,395,2327791,15725718800,6520,6950,6680,538,2245509,3190,1,34,7010.00,6350.00,1159840722,300
28147934478934110,IRO3GIRZ0001,فغدير,آهن و فولاد غدير ايرانيان,120450,20650,20300,20250,312,2090437,42456794100,20200,20650,20650,2125,1,3265,2,27,21850.00,19450.00,12000000000,303
28230238564334914,IRO7GTOP0001,قجام,فرآوردههاي غذايي وقندتربت‌جام‌,115828,5550,5450,5390,197,949906,5173872530,5390,5550,5490,,910747,2586,4,38,5590.00,5390.00,650000000,309
28251956446987982,IRO7MFMP0001,شمواد,توليد مواداوليه الياف مصنوعي,120426,93800,91700,90600,569,660014,60514537200,90300,93800,92100,4094,57396,3889,4,44,93900.00,90300.00,143488000,309
28253678449273505,IRO3KHZZ0001,حخزر,كشتيراني درياي خزر,120421,20000,20550,20150,177,352739,7196877050,19950,21250,20650,1348,726393,5023,2,61,21650.00,19650.00,1080000000,303
28291104595448527,IRO3TPCZ0001,كزغال,زغال سنگ پروده طبس,120504,21000,20400,20150,959,2141652,43708670000,20000,21000,20850,1433,1400000,3639,2,10,22100.00,19600.00,3500000000,303
28320293733348826,IRO1BSDR0001,وبصادر,بانك صادرات ايران,120455,1778,1834,1837,3812,163859163,300560224402,1766,1839,1752,184,68493151,6139,1,57,1839.00,1665.00,175353972000,300
28328710198554144,IRO1BALI0001,وبوعلي,سرمايه‌گذاري‌بوعلي‌,120502,4200,4035,3980,728,8311873,33536665492,3968,4277,4221,1507,3553660,3323,1,56,4474.00,3968.00,3000000000,300
28431095903407567,IRO3KSPZ0001,كاسپين,داروسازي كاسپين تامين,115353,23300,24150,24200,32,90059,2161841950,23250,24200,24200,3103,619835,2751,2,43,25400.00,23000.00,700000000,303
28450080638096732,IRO1SMRG0001,سيمرغ,سيمرغ,120425,24000,24740,24440,965,2347846,58089491920,23730,25440,24110,4268,622148,4120,1,01,25550.00,22670.00,1300000000,300
28551661889797217,IRT1ZITN0001,زيتون,صندوق س زيتون نماد پايا- مختلط,120504,12100,12170,12110,72,352923,4294336590,12100,12210,12180,,1,1842,1,68,13390.00,10970.00,500000000,305
28672095850798501,IRO1SLMN0001,غسالم,سالمين‌,120311,3301,3350,3312,505,4593870,15391163061,3301,3397,3301,193,4544078,3902,1,42,3499.00,3103.00,4484000000,300
28788598290160782,IRT3SALF0001,الماس,صندوق س.امين تدبيرگران فردا-س,120313,118300,117871,117310,18,13236,1560135763,117310,118300,117645,,1,4368,2,68,129409.00,105881.00,1000000000,305
28809886765682162,IRO1HSHM0001,حفاري,حفاري شمال,120457,3666,3813,3814,1134,24203711,92287959429,3666,3843,3626,280,4136790,3966,1,11,3843.00,3409.00,9000000000,300
28845264556937486,IRO7POIP0001,شپلي,پلي اكريل ايران,120442,8240,8080,8000,956,11897656,96092286380,8000,8390,8240,46,1428392,4720,4,44,8480.00,8000.00,3570979000,309
28854105556435129,IRO7CZGP0001,ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,113329,24800,25500,24800,28,23957,594133600,24800,24800,25550,-327,330000,2608,4,70,26300.00,24800.00,66000000,309
28864540805361867,IRO1FKHZ0001,فخوز,فولاد  خوزستان,120501,5750,5630,5560,1653,16864595,94398093160,5510,5780,5800,1093,20689655,5005,1,27,6140.00,5460.00,120000000000,300
28957320033282870,IRO1KAPA0011,چكاپا,گروه صنايع كاغذ پارس,120438,2825,2830,2809,696,8444983,23901855778,2800,2872,2804,304,5349501,4215,1,21,2944.00,2664.00,9358065000,300
29122854902865456,IRO1KSAD0001,كسعدي,كاشي‌ سعدي‌,120419,8360,8570,8520,168,779320,6720622110,8360,8730,8520,821,1760563,3254,1,49,8940.00,8100.00,500000000,300
29247915161590165,IRO1DLGM0001,دلقما,دارويي‌ لقمان‌,120443,1759,1828,1830,194,3622549,6604648384,1759,1847,1831,29,8192245,3123,1,43,1922.00,1740.00,6735150000,300
29316948750916349,IRO7GAZP0001,پلوله,گازلوله‌,110550,26100,25900,25750,81,338877,8763066200,25750,27250,26500,3710,377359,3268,4,25,27250.00,25750.00,225000000,309
29527985620948695,IRO7KKHP0001,خكرمان,گروه اقتصادي كرمان خودرو,120322,3330,3438,3410,619,15361629,52819251310,3330,3493,3392,79,2948114,3526,4,34,3493.00,3291.00,5000000000,309
29590002988360984,IRO3SSYZ0001,سپيدار,سپيدار سيستم آسيا,120458,21000,20950,21200,1163,534540,11205510200,20850,21450,21000,1947,1,2903,2,72,22050.00,19950.00,700000000,303
29747059672582491,IRO1SHZG0001,سهرمز,سيمان‌هرمزگان‌,120346,24480,23580,23600,317,392205,9232643130,23100,24480,23640,2243,634518,3502,1,53,24820.00,22460.00,1084000000,300
29758477602878557,IRO1DTIP0001,تيپيكو,سرمايه گذاري دارويي تامين,120334,20770,21110,20710,171,1127948,23630979960,20630,21380,21160,1865,4400000,2673,1,43,22420.00,19900.00,11000000000,300
29860265627578401,IRO1BVMA0001,ما,بيمه  ما,120027,4636,4540,4500,114,1369514,6168554228,4410,4640,4566,699,3285151,2796,1,66,4839.00,4293.00,5000000000,300
29882244560576007,IRO3ZKPZ0001,بزاگرس,نيروگاه زاگرس كوثر,120345,5090,5210,5240,400,4441199,23158308480,5050,5420,5240,197,1,3954,2,40,5500.00,4980.00,6000000000,303
29884261753438378,IRT1YGHT0002,ياقوت2,صندوق س ياقوت آگاه-ثابت,105937,1,1,1,1,25180000,25180000,1,1,15077,,1,343,1,68,1.00,1.00,4000000000,305
29974853866926823,IRO3IZSZ0001,فروي,ذوب روي اصفهان,120502,15040,14820,14480,851,1693171,25093188700,14380,15310,14940,730,1004017,3853,2,27,15830.00,14050.00,900000000,303
30215634246748564,IRT1ANAR0001,انار,صندوق س.انارنماد ارزش-درسهام,120506,11010,10990,10930,114,248176,2727301140,10920,11180,11260,,1,2146,1,68,12380.00,10140.00,100000000,305
30231789123900526,IRO1MRIN0001,نمرينو,ايران‌ مرينوس‌,120434,85010,86180,84900,153,70797,6042420370,84250,86480,86750,1611,172911,2796,1,17,91080.00,82420.00,127000000,300
30282299500988269,IRT3FKOF0001,آكورد,صندوق س. آرمان آتي كوثر-د,120408,39569,39569,39569,389,6875457,272055697984,39569,39571,39516,,1,1558,2,68,43467.00,35565.00,1000000000,305
30447901674051381,IRO1VMDR0001,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,120455,4013,4050,4035,713,2566217,10412173699,4013,4110,4035,1931,3717472,3118,1,56,4236.00,3834.00,9000000000,300
30507152381699953,IRO7SJVP0001,ثجوان,تامين مسكن جوانان,115540,4050,4023,4069,70,614727,2458776473,3930,4147,4030,-21,2481390,2549,4,70,4150.00,3910.00,2552513000,309
30556575507173360,IRO3ISMZ0002,مديريت2,س. و خدمات مديريت صند. ب كشوري,102537,7300,7300,7300,1,14900000,108770000000,7300,7300,7430,2826,1,312,2,56,7875.00,6985.00,1500000000,303
30703140537034664,IRO3GZIZ0001,كگهر,سنگ آهن گهرزمين,120502,48350,48650,47100,124,112546,5302187450,46500,48350,48700,4942,2464066,3181,2,13,51100.00,46300.00,25000000000,303
30719054967088301,IRO1COMB0001,تكمبا,كمباين‌ سازي‌ ايران‌,120412,5710,5630,5440,1386,13868961,78049342190,5410,5710,5396,190,2779837,4050,1,29,5710.00,5080.00,1723027501,300
30765727085936322,IRO1JAMD0001,فجام,جام‌دارو,120346,4415,4394,4329,158,1646314,7293073623,4324,4499,4361,376,3439578,2977,1,28,4579.00,4143.00,800000000,300
30829203706095076,IRO1STEH0001,ستران,سيمان‌ تهران‌,120459,33700,32810,31820,765,1180114,38715518010,31700,33950,33140,2902,700000,5208,1,53,35120.00,31160.00,1750000000,300
30852391633490755,IRO1OFRS0001,ثفارس,عمران‌وتوسعه‌فارس‌,120457,8120,8090,8120,5211,103146252,834520352620,7910,8120,7740,54,1937984,6014,1,70,8120.00,7360.00,1800000000,300
30974710508383145,IRO1SHSI0001,شسينا,صنايع‌شيميايي‌سينا,120431,1765,1791,1790,438,9200852,16479003894,1760,1819,1773,120,8460237,3527,1,44,1861.00,1685.00,3597281500,300
31024260997481994,IRO1GORJ0001,غگرجي,بيسكويت‌  گرجي‌,120003,1562,1605,1582,266,4116594,6593761145,1562,1650,1607,37,9334163,3146,1,42,1687.00,1527.00,3750000000,300
31049085025064185,IRO7THSP0001,شتهران,داروسازي تهران شيمي,61130,0,44250,44250,0,0,0,0,0,44250,3235,1,2493,4,43,45100.00,43400.00,445500000,309
31078457170311964,IRO3ISLZ0001,ولشرق,ليزينگ ايران و شرق,120449,2214,2233,2211,195,2875299,6555512934,2211,2330,2199,137,6821283,3010,2,58,2330.00,2068.00,1400000000,303
31248540252187559,IRT3MBEF0001,مرواريد,صندوق س. مرواريد بها بازار-س,114857,10000,9992,10000,20,219203,2190336000,9526,10030,10001,,1,1804,2,68,11001.00,9001.00,100000000,305
31366347648583654,IRT1ARGH0001,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,115307,10111,10104,10100,29,232846,2352694312,10100,10111,10085,,1,1782,1,68,11093.00,9077.00,1000000000,305
31791737198597563,IRO1SPKH0001,غشان,شيرپاستوريزه‌پگاه‌خراسان‌,120211,3836,3950,3942,145,1229956,4916611629,3836,4079,3928,205,3818737,2851,1,42,4163.00,3693.00,1574044936,300
31879190587976736,IRO1MESI0001,خوساز,محورسازان‌ايران‌خودرو,120415,7790,7880,7800,754,5932404,46764144790,7640,7940,7570,249,1981506,3459,1,34,7940.00,7200.00,1119876222,300
31913287805282551,IRT3SSSF0001,سيناد,صندوق س.سپهرسودمند سينا-د,115310,10006,10005,10006,28,1785418,17863349705,10004,10007,9998,,1,1865,2,68,10997.00,8999.00,500000000,305
31959715133485440,IRO7LOIP0001,ولقمان,سرمايه گذاري لقمان,113251,4753,4891,4753,19,123944,589105832,4753,4753,4900,-158,2040817,2609,4,56,5047.00,4753.00,905100000,309
32257753560585502,IRO1KHFZ0001,كحافظ,كاشي‌ وسراميك‌ حافظ‌,120302,5000,4958,4883,544,6986320,34641197514,4810,5080,4990,279,3006012,3514,1,49,5239.00,4741.00,5141234000,300
32347247706508046,IRO3SACZ0001,ساوه,سيمان ساوه,120324,55700,55550,54350,443,187526,10322380650,54350,56650,56750,7856,264318,3723,2,53,59550.00,53950.00,650000000,303
32357363984168442,IRO1PJMZ0001,جم,پتروشيمي جم,120459,45400,45610,44380,328,510818,22885864220,44380,45800,45860,5350,2180549,3167,1,44,48150.00,43570.00,18000000000,300
32469128621155736,IRTKZARA0001,مثقال,صندوق س.پشتوانه طلاي زرين آگاه,120430,12322,12122,12076,48,96846,1173925110,12055,12322,12323,,1,1452,7,68,13555.00,11091.00,200000000,380
32525655729432562,IRO1SBHN0001,سبهان,سيمان‌ بهبهان‌,120452,43400,43700,43300,129,176444,7637010740,43020,45050,44150,5677,339751,3130,1,53,46350.00,41950.00,200000000,300
32678431934327184,IRO1ALVN0001,كلوند,كاشي‌ الوند,120311,24810,25390,25600,197,767644,19488882390,24510,25850,24960,2761,600962,3159,1,49,26200.00,23720.00,400000000,300
32784604551756178,IRO3YZTZ0001,پيزد,مجتمع صنايع لاستيك يزد,120458,10470,10520,10460,929,1248185,13127464160,10250,10800,10590,622,1,3085,2,25,11110.00,10070.00,2040000000,303
32821908911812078,IRO1FNAR0001,خزر,فنرسازي‌زر,120432,3650,3858,3752,2087,27219748,105010846938,3650,4050,3864,308,3881988,4520,1,34,4095.00,3633.00,2587997068,300
32845891587040106,IRO1NSTH0001,ثنوسا,نوسازي‌وساختمان‌تهران‌,120425,3950,4138,4174,801,16976308,70240622217,3807,4174,3976,-7,3772636,3694,1,70,4174.00,3778.00,2630000000,300
33254899395816171,IRTKZARF0001,زر,صندوق س.پشتوانه سكه طلاي زر,120459,67600,67084,67309,66,48678,3265499710,66440,67600,67784,,1,1407,7,68,74562.00,61006.00,200000000,380
33293588228706998,IRO1BPAR0001,وپارس,بانك‌پارسيان‌,120503,1863,1856,1830,2017,99561421,184755641677,1803,1863,1775,-383,62536000,5422,1,57,1863.00,1687.00,156340000000,300
33406621820337161,IRO1DJBR0001,دجابر,داروسازي‌ جابرابن‌حيان‌,120430,10780,10400,10620,290,739465,7801509340,10400,10780,10250,1117,1463415,3049,1,43,10860.00,9640.00,2268000000,300
33441514568901717,IRO1MDKO0001,ميدكو,توسعه معادن وص.معدني خاورميانه,120448,19870,19490,19320,767,4778986,92644989410,19000,19870,19870,294,6039255,3739,1,27,20860.00,18880.00,140000000000,300
33541897671561960,IRO1ATDM0001,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,115748,9760,9830,9680,204,1174319,11485774430,9510,10040,9920,2092,1800000,3104,1,56,10510.00,9330.00,4500000000,300
33603212156438463,IRO1DDPK0001,دشيمي,شيمي‌ داروئي‌ داروپخش‌,120144,27800,27380,27110,285,968465,26521067620,27100,27800,26740,3335,560957,2717,1,43,28070.00,25410.00,455000000,300
33611155027418901,IRO3SHHZ0001,غشهداب,كشت و صنعت شهداب ناب خراسان,120443,2476,2530,2501,657,10201276,25806901934,2476,2593,2500,225,1,3619,2,42,2650.00,2350.00,4612528533,303
33629260529503413,IRO3JPPZ0001,بجهرم,توسعه مولد نيروگاهي جهرم,120424,2250,2234,2222,1399,24992799,55839029854,2196,2290,2284,105,1,4048,2,40,2398.00,2170.00,24145332082,303
33783140337377394,IRO1CHAR0001,خچرخش,چرخشگر,120505,19030,18570,17600,2155,9905105,183923490420,17600,19670,18720,337,801282,5467,1,34,19840.00,17600.00,952094749,300
33808206014018431,IRO1SMAZ0001,سمازن,سيمان‌مازندران‌,120428,12720,12600,12500,382,2694499,33948479810,12350,12950,12780,1768,1173709,5778,1,53,13540.00,12020.00,2466000000,300
33854964748757477,IRO3GEMZ0001,رنيك,جنرال مكانيك,120443,12150,12000,12010,270,706313,8553659420,11900,12370,11870,1309,1263690,3353,2,74,12460.00,11280.00,1930000000,303
33887145736684266,IRT3SAGF0001,آگاس,صندوق س.هستي بخش آگاه-س,120456,85449,84335,83637,866,640847,54046068240,83540,85480,85275,,1,5147,2,68,93802.00,76748.00,800000000,305
33931218652865616,IRO1NAFT0001,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,120456,4000,4008,3970,534,4473255,17930811214,3960,4120,3964,537,3784057,3380,1,23,4201.00,3727.00,5000000000,300
34032872653290886,IRO1LPAK0001,غپاك,لبنيات‌ پاك‌,120317,11900,11970,11950,656,3157818,37806128960,11620,12180,11600,280,1293103,3076,1,42,12180.00,11020.00,1385493596,300
34144395039913458,IRTKMOFD0001,عيار,صندوق سكه طلاي مفيد,120500,40000,39624,39100,284,412614,16349228037,39100,40000,39883,,1,2631,7,68,43871.00,35895.00,200000000,380
34540569618314880,IRO3GASZ0001,قاسم,قاسم ايران,120352,4911,5015,5050,229,3453684,17319059444,4911,5100,4980,533,1,3463,2,47,5229.00,4731.00,5000000000,303
34641719089573667,IRO1TMVD0001,دتماد,توليدمواداوليه‌داروپخش‌,120505,35170,35190,35010,252,360337,12703700360,34880,35800,34840,5723,430540,3744,1,43,37280.00,33060.00,715000000,300
34673681828119297,IRO1SAMA0001,فاما,صنعتي‌ آما,120007,9340,9250,9090,155,611550,5662195050,9080,9440,9240,725,1623377,3066,1,28,9790.00,8690.00,2500000000,300
34718633636164421,IRT1KMND0001,كمند,صندوق س. با درآمد ثابت كمند,120500,10112,10112,10112,3166,135682211,1372049835479,10112,10113,10097,,1,2566,1,68,11106.00,9088.00,20000000000,305
34721884030854211,IRO7SFSP0001,سفاسي,شركت فارسيت اهواز,120235,2593,2626,2639,387,4069207,10686655251,2589,2639,2563,-94,3300000,2959,4,54,2639.00,2487.00,660000000,309
34890845654517313,IRO1SADB0001,ساربيل,سيمان آرتا اردبيل,120451,31020,32210,32840,151,200620,6371652970,31010,32840,32560,3463,460688,2777,1,53,34180.00,30940.00,480000000,300
35158826900216508,IRO1PIAZ0001,غاذر,كشت‌وصنعت‌پياذر,120448,60000,60990,62100,382,718064,43792580480,57560,62700,60240,1124,249004,3747,1,42,63250.00,57230.00,159000000,300
35178706978554988,IRO3NPSZ0001,شپاس,نفت پاسارگاد,120030,17590,18070,17650,129,224818,3975218690,17590,17900,18190,2736,960000,2840,2,23,19090.00,17290.00,2400000000,303
35366681030756042,IRO1PNBA0001,شبندر,پالايش نفت بندرعباس,120505,9200,9150,9080,3395,40343578,369282407950,9080,9200,9180,1278,13071895,6597,1,23,9730.00,8630.00,134341922000,300
35369183060321179,IRO7IFMP0001,ومشان,س. فني و مهندسي مشانير,104405,54450,55700,54450,13,23520,1280664000,54450,54450,56100,-699,100000,2641,4,56,57750.00,54450.00,20000000,309
35424116338766901,IRO1HFRS0001,حفارس,حمل و نقل بين المللي خليج فارس,120445,10300,10390,10410,658,6179550,64194807380,10000,10530,10150,-46,1477833,4023,1,60,10650.00,9650.00,2523904000,300
35425587644337450,IRO1MSMI0001,فملي,ملي‌ صنايع‌ مس‌ ايران‌,120506,6810,6950,6860,10554,169418054,1177604956680,6810,7050,7180,1252,16713092,7377,1,27,7610.00,6750.00,400000000000,300
35515916857426389,IRO7TSUP0001,قتربت,قند تربت حيدريه,112617,22550,23000,22550,20,122292,2757684600,22550,22550,23200,454,431035,2993,4,38,23850.00,22550.00,500000000,309
35669480110084448,IRO1SSEP0001,سپاها,سيمان‌سپاهان‌,120501,12000,11340,11290,1551,12160558,137864875640,11270,12070,11980,1807,1252087,4551,1,53,12690.00,11270.00,2450000000,300
35700344742885862,IRO1GOLG0001,كگل,معدني و صنعتي گل گهر,120506,13710,13750,13750,802,6596808,90679093780,13600,13800,13750,1032,8727273,3579,1,13,14570.00,12930.00,200000000000,300
35796086458096255,IRO1SSIN0001,شيران,س. صنايع‌شيميايي‌ايران,120430,20420,20410,20270,722,3534971,72138160480,20010,20730,20410,2200,3856070,3688,1,44,21630.00,19190.00,9640176000,300
35948133957468680,IRO3SARZ0001,سرچشمه,سرمايه گذاري مس سرچشمه,120424,4410,4410,4380,245,2066666,9113537909,4350,4500,4404,433,1,3157,2,56,4624.00,4184.00,7650000000,303
35964395659427029,IRO1SHKR0001,قشكر,شكرشاهرود,120219,2124,2148,2118,333,5177803,11081999015,2100,2199,2170,-70,6912442,3364,1,38,2278.00,2062.00,2460093000,300
36592972482259020,IRT3CASF0001,آسام,صندوق س.آرمان سپهر آشنا-م,120442,14770,14802,14980,5,2690,39817200,14770,14980,14860,,1,1812,2,68,16346.00,13374.00,450000000,305
36671655475498480,IRO7SSUP0001,قشرين,قند شيرين خراسان,120036,4500,4544,4544,298,9492290,43129752508,4450,4544,4412,5,2266546,3535,4,38,4544.00,4280.00,2068207550,309
36773155987365094,IRO3ETLZ0001,اعتلا,شركت سرمايه گذاري اعتلاء البرز,120502,3792,3698,3622,381,3787237,14005472718,3622,3792,3824,678,1,3259,2,56,4053.00,3595.00,2050000000,303
36899214178084525,IRO1SHFA0001,شفا,سرمايه گذاري شفادارو,120219,16450,16770,16400,111,274347,4584731800,16190,17460,16790,1680,1084800,5319,1,43,17620.00,15960.00,2712000000,300
36995197800118822,IRO7IENP0001,سنوين,سرمايه گذاري اقتصاد نوين,115303,5410,5560,5410,11,58243,315094630,5410,5410,5570,1069,1795333,2587,4,56,5730.00,5410.00,1000000000,309
37089148943784077,IRO7BDZP0001,خبنيان,بنيان ديزل,115814,4901,4900,4901,1034,26963881,132135953416,4838,4901,4759,4,3940799,4322,4,34,4901.00,4617.00,9851997000,309
37204371816016200,IRO1SAND0001,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,120409,13800,13690,13360,412,2297127,30665588450,13250,13800,13810,2337,8689356,2833,1,39,14630.00,12990.00,40770000000,300
37222720235819361,IRT1BZRO0001,بذر,صندوق س بذر اميد آفرين-سهام,120116,110020,110020,109650,11,2758,303434660,109650,110990,109500,,1,2229,1,68,120450.00,98550.00,700000000,305
37281199178613855,IRO1CIDC0001,سيدكو,سرمايه گذاري توسعه صنايع سيمان,115810,7420,7400,7340,102,882470,6415642330,7200,7420,7470,1168,2400000,2637,1,53,7840.00,7100.00,6000000000,300
37284308569715577,IRO1FSBZ0001,فسبزوار,پارس فولاد سبزوار,120447,26700,26790,26810,2061,4614510,123625060130,26700,26980,26430,5243,1600000,4146,1,27,27750.00,25110.00,4000000000,300
37366608481858080,IRO1KBRS0001,كبورس,كارگزاران بورس اوراق بهادار,61019,0,7550,7550,0,0,0,0,0,7550,309,5600000,2192,1,67,8000.00,7100.00,14000000000,300
37389789764168256,IRO3TORZ0001,توريل,توكاريل,120426,8010,7900,7880,222,1001848,8002848780,7810,8110,7800,582,1923077,3342,2,60,8190.00,7410.00,3200000000,303
37614886280396031,IRO1SSAP0001,وساپا,سرمايه‌گذاري‌ سايپا,120502,5380,5430,5450,772,31807304,172872478850,5350,5450,5144,429,6400000,5249,1,56,5450.00,4840.00,16000000000,300
37631109616997982,IRO1GHND0001,قشهد,شهد,120115,13530,13540,13550,60,177550,2409948370,13520,13940,13530,1450,1108647,2579,1,38,14200.00,12860.00,694832000,300
37661500521100963,IRO1NBAB0001,آبادا,توليد نيروي برق آبادان,120505,10190,10510,10310,1252,1240254,13028733380,10190,10690,10560,571,1420455,2781,1,40,11080.00,10040.00,2500000000,300
37842793167868642,IRO3VITZ0001,غويتا,ويتانا,120345,4700,4627,4596,807,5996913,27747331211,4505,4749,4580,273,3275110,3658,2,42,4809.00,4351.00,3500000000,303
38084304113529336,IRO3DZLZ0001,خديزل,بهمن  ديزل,120422,12490,12820,12790,523,2571707,32961145470,12490,12970,12370,1248,1,3444,2,34,12980.00,11760.00,8000000000,303
38179358042686391,IRO7BSAP0001,سامان,بانك سامان,120432,3061,3130,3120,734,14477272,45307909080,3061,3165,3119,644,13708000,3820,4,57,3212.00,3026.00,34270000000,309
38437201078089290,IRO1PKER0001,كرماشا,صنايع پتروشيمي كرمانشاه,120456,63150,63000,63010,793,1398007,88057805290,62590,63990,64080,11130,1411680,3982,1,44,67920.00,60240.00,3529200000,300
38555056423456635,IRO3TPSZ0001,شتوكا,توكا رنگ فولاد سپاهان,120451,14820,14720,14510,599,1353093,19923375140,14430,15290,15350,705,977199,3694,2,44,16270.00,14430.00,375000000,303
38568786927478796,IRO1PSHZ0001,شيراز,پتروشيمي‌شيراز,120432,75820,73780,73140,679,1087669,79565967690,72510,75940,77020,10896,1298364,3250,1,44,81640.00,72400.00,5100000000,300
38713440086361985,IRT1SEHM0001,ثهام,صندوق س ثروت هامرز-سهام,103639,11690,11650,11590,13,14806,172551540,11590,11690,11690,,1,2103,1,68,12850.00,10530.00,100000000,305
38738476064699383,IRO7ARMP0001,آرمان,بيمه آرمان,115551,4213,4295,4203,82,676599,2844708600,4203,4351,4332,127,2308403,2442,4,66,4461.00,4203.00,2500000000,309
39116664428676213,IRO1LEAB0001,شلعاب,لعابيران‌,120429,5020,5020,4950,267,1394636,7018479250,4920,5130,5010,104,2994012,3335,1,44,5260.00,4760.00,600000000,300
39436183727126211,IRO1NMOH0001,خمحركه,نيرو محركه‌,120458,3920,3935,3945,1226,17949464,70635243162,3831,3945,3722,80,4030091,3818,1,34,3945.00,3499.00,5734089000,300
39453972158399542,IRT1SSPF0001,سپاس,صندوق س. پاداش سهامداري-ثابت,113554,10110,10110,10110,80,1816866,18368455846,10109,10111,10093,,1,1576,1,68,11102.00,9084.00,1000000000,305
39481233087768672,IRO7NIRP0001,نيرو,نيرو سرمايه,115315,26550,25450,25300,170,417423,10630361300,25300,26550,26050,-66,383878,3644,4,31,26800.00,25300.00,136145396,309
39610074039667804,IRO1GARN0001,قرن,پديده شيمي قرن,120505,20680,21080,20770,937,1878157,39584108700,20600,21600,20890,1373,800000,3584,1,44,22140.00,19640.00,2000000000,300
39751275523025334,IRO3ETKZ0001,اتكاي,بيمه اتكايي ايرانيان,120418,12000,11990,11870,111,686395,8228062130,11860,12320,11920,978,1,2836,2,66,12510.00,11330.00,5200000000,303
39807886630843041,IRO3BMAZ0001,بمپنا,توليد برق عسلويه  مپنا,120231,8090,8020,8100,130,793815,6370611630,7940,8200,8020,412,3091200,3275,2,40,8420.00,7620.00,7728000000,303
39884565732277052,IRO1KTEK0001,كيمياتك,آريان كيميا تك,120505,25630,25870,25850,1131,1479316,38270836000,25520,26300,25630,2748,600000,3200,1,44,26910.00,24350.00,1500000000,300
40043919653526083,IRO7CKHP0001,وثخوز,سرمايه گذاري و توسعه خوزستان,120032,31500,32200,31350,43,42827,1348542600,31350,31950,32300,301,309598,2646,4,70,33250.00,31350.00,70000000,309
