0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
26882843763780650,IRO7BLIP0001,باران,بيمه زندگي باران,121320,3540,3433,3423,151,2650676,9082954289,3423,3570,3528,56,2834468,2404,4,66,3633.00,3423.00,1200000000,309
26958329630564882,IRT1ARZS0002,ارزش2,صندوق س ارزش آفرين بيدار-سهام,103154,1,1,1,2,2000000,2000000,1,1,10700,,1,347,1,68,1.00,1.00,400000000,305
26997316501080743,IRO1SSHR0001,سشرق,سيمان‌ شرق‌,122036,8360,8330,8250,735,4948036,41194591430,8250,8470,8560,1132,1752336,3844,1,53,9070.00,8050.00,2653560000,300
27000326841257664,IRO1SDST0001,سدشت,صنايع سيمان دشتستان,122024,32200,30370,29990,455,472394,14342822270,29990,32200,31560,1879,475285,2747,1,53,33130.00,29990.00,1180000000,300
27096851668435724,IRO1JPPC0001,جم پيلن,پلي پروپيلن جم - جم پيلن,122006,142000,145120,144440,428,295076,42729013620,142000,145800,145350,24192,687994,3291,1,44,152610.00,138090.00,2000000000,300
27148572013604038,IRO7EFSP0001,وفتخار,سرمايه گذاري افتخار سهام,121939,3490,3584,3594,263,8243060,29545198194,3386,3594,3490,-342,2865330,2490,4,56,3594.00,3386.00,1300000000,309
27218386411183410,IRO1SDOR0001,سدور,سيمان‌ دورود,122044,7120,7050,7010,157,959237,6736735830,6970,7140,7080,402,2118644,3211,1,53,7430.00,6730.00,641697305,300
27299841173245405,IRO7PDRP0001,داراب,پتروشيمي داراب,122120,1164,1157,1118,1247,44430522,51403632509,1108,1164,1131,15,8841733,2585,4,44,1164.00,1098.00,3408000000,309
27308217070238237,IRO1CRBN0001,شكربن,كربن‌ ايران‌,122023,3470,3445,3371,642,8021843,27636788394,3361,3505,3470,415,4322767,3210,1,44,3643.00,3297.00,6385128000,300
27405735172634593,IRO1ETKA0001,اتكام,بيمه اتكايي امين,122038,4215,4279,4241,138,1706863,7327029166,4215,4328,4267,837,3515350,2551,1,66,4480.00,4054.00,5000000000,300
27668158733246204,IRO7PRMP0001,سپرمي,پرميت‌,121604,31250,31200,30650,91,279401,8720253050,30650,31250,30950,970,1,2565,4,54,31250.00,30650.00,35200000,309
27812005859539773,IRT3PC020001,ثروت,ص.خ.ثروت آفرين فيروزه 35%تاديه,61133,0,283156,290274,0,0,0,0,0,283156,,1,1942,2,68,311471.00,254841.00,1000000,305
27814844870305607,IRO3KZGZ0001,كيميا,معدني كيمياي زنجان گستران,122117,6250,6200,6080,365,1990619,12338669080,6080,6380,6400,1035,1,3739,2,27,6780.00,6020.00,2000000000,303
27922860956133067,IRO1MOBN0001,مبين,مبين انرژي خليج فارس,122113,30810,30270,30210,976,7941387,240347277740,30210,31250,31800,6269,3773585,3903,1,40,33390.00,30210.00,20237840000,300
27952969918967492,IRO1RKSH0001,ركيش,كارت اعتباري ايران كيش,122116,4240,4240,4138,917,7965706,33775446790,4138,4330,4138,180,3624940,3558,1,72,4344.00,3932.00,7000000000,300
28033133021443774,IRO1KFAN0001,خفنر,فنرسازي‌خاور,122103,6840,6740,6730,440,2638926,17788532370,6520,6950,6680,538,2245509,3035,1,34,7010.00,6350.00,1159840722,300
28147934478934110,IRO3GIRZ0001,فغدير,آهن و فولاد غدير ايرانيان,122109,20650,20200,19750,383,3965399,80005345150,19500,20650,20650,2125,1,3050,2,27,21850.00,19450.00,12000000000,303
28230238564334914,IRO7GTOP0001,قجام,فرآوردههاي غذايي وقندتربت‌جام‌,122119,5550,5440,5390,203,1180877,6418806220,5390,5550,5490,,910747,2620,4,38,5590.00,5390.00,650000000,309
28251956446987982,IRO7MFMP0001,شمواد,توليد مواداوليه الياف مصنوعي,121804,93800,91600,90300,599,700889,64206582500,90300,93800,92100,4094,57396,3714,4,44,93900.00,90300.00,143488000,309
28253678449273505,IRO3KHZZ0001,حخزر,كشتيراني درياي خزر,122121,20000,20500,20100,203,406668,8281751550,19950,21250,20650,1348,726393,4614,2,61,21650.00,19650.00,1080000000,303
28291104595448527,IRO3TPCZ0001,كزغال,زغال سنگ پروده طبس,122119,21000,20350,20150,1095,2731664,55587295900,20000,21000,20850,1433,1400000,3250,2,10,22100.00,19600.00,3500000000,303
28320293733348826,IRO1BSDR0001,وبصادر,بانك صادرات ايران,122114,1778,1834,1832,4232,176745444,324148359553,1766,1839,1752,184,68493151,5325,1,57,1839.00,1665.00,175353972000,300
28328710198554144,IRO1BALI0001,وبوعلي,سرمايه‌گذاري‌بوعلي‌,122116,4200,4029,4020,801,9126137,36771021260,3968,4277,4221,1507,3553660,3093,1,56,4474.00,3968.00,3000000000,300
28431095903407567,IRO3KSPZ0001,كاسپين,داروسازي كاسپين تامين,122101,23300,24050,23500,60,188626,4469487850,23200,24200,24200,3103,619835,2604,2,43,25400.00,23000.00,700000000,303
28450080638096732,IRO1SMRG0001,سيمرغ,سيمرغ,121952,24000,24710,24400,1067,2494197,61643286390,23730,25440,24110,4268,622148,3870,1,01,25550.00,22670.00,1300000000,300
28551661889797217,IRT1ZITN0001,زيتون,صندوق س زيتون نماد پايا- مختلط,121943,12100,12150,12150,101,860199,10448377670,12060,12210,12180,,1,1985,1,68,13390.00,10970.00,500000000,305
28672095850798501,IRO1SLMN0001,غسالم,سالمين‌,122047,3301,3346,3300,586,5277681,17656989740,3300,3397,3301,193,4544078,3764,1,42,3499.00,3103.00,4484000000,300
28788598290160782,IRT3SALF0001,الماس,صندوق س.امين تدبيرگران فردا-س,122050,118300,117832,117000,25,13897,1637517910,117000,118300,117645,,1,3910,2,68,129409.00,105881.00,1000000000,305
28809886765682162,IRO1HSHM0001,حفاري,حفاري شمال,122106,3666,3813,3800,1275,26621055,101508952646,3666,3843,3626,280,4136790,3613,1,11,3843.00,3409.00,9000000000,300
28845264556937486,IRO7POIP0001,شپلي,پلي اكريل ايران,122117,8240,8060,8000,1130,16642633,134135354960,8000,8390,8240,46,1428392,4416,4,44,8480.00,8000.00,3570979000,309
28854105556435129,IRO7CZGP0001,ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,113329,24800,25500,24800,28,23957,594133600,24800,24800,25550,-327,330000,2482,4,70,26300.00,24800.00,66000000,309
28864540805361867,IRO1FKHZ0001,فخوز,فولاد  خوزستان,122116,5750,5530,5470,2422,34994956,193504378840,5460,5780,5800,1093,20689655,4476,1,27,6140.00,5460.00,120000000000,300
28957320033282870,IRO1KAPA0011,چكاپا,گروه صنايع كاغذ پارس,122117,2825,2828,2808,763,9234912,26119291743,2800,2872,2804,304,5349501,3913,1,21,2944.00,2664.00,9358065000,300
29122854902865456,IRO1KSAD0001,كسعدي,كاشي‌ سعدي‌,122037,8360,8590,8650,229,1404610,12086637320,8360,8740,8520,821,1760563,3094,1,49,8940.00,8100.00,500000000,300
29247915161590165,IRO1DLGM0001,دلقما,دارويي‌ لقمان‌,121952,1759,1827,1815,231,4623492,8429022985,1759,1847,1831,29,8192245,3078,1,43,1922.00,1740.00,6735150000,300
29316948750916349,IRO7GAZP0001,پلوله,گازلوله‌,121503,26100,25900,25750,83,343677,8886666200,25750,27250,26500,3710,377359,3094,4,25,27250.00,25750.00,225000000,309
29527985620948695,IRO7KKHP0001,خكرمان,گروه اقتصادي كرمان خودرو,122121,3330,3437,3416,652,16090218,55305736669,3330,3493,3392,79,2948114,3044,4,34,3493.00,3291.00,5000000000,309
29590002988360984,IRO3SSYZ0001,سپيدار,سپيدار سيستم آسيا,122121,21000,20950,20850,1290,573974,12033017850,20850,21450,21000,1947,1,3338,2,72,22050.00,19950.00,700000000,303
29747059672582491,IRO1SHZG0001,سهرمز,سيمان‌هرمزگان‌,122114,24480,23570,23580,343,404434,9518805820,23100,24480,23640,2243,634518,2961,1,53,24820.00,22460.00,1084000000,300
29758477602878557,IRO1DTIP0001,تيپيكو,سرمايه گذاري دارويي تامين,121906,20770,21100,21000,207,1322696,27704119100,20630,21380,21160,1865,4400000,2663,1,43,22420.00,19900.00,11000000000,300
29860265627578401,IRO1BVMA0001,ما,بيمه  ما,122045,4636,4538,4490,136,1473311,6634310635,4410,4640,4566,699,3285151,2463,1,66,4839.00,4293.00,5000000000,300
29882244560576007,IRO3ZKPZ0001,بزاگرس,نيروگاه زاگرس كوثر,122110,5090,5210,5200,444,5210088,27162692340,5050,5420,5240,197,1,3760,2,40,5500.00,4980.00,6000000000,303
29884261753438378,IRT1YGHT0002,ياقوت2,صندوق س ياقوت آگاه-ثابت,105937,1,1,1,1,25180000,25180000,1,1,15077,,1,321,1,68,1.00,1.00,4000000000,305
29974853866926823,IRO3IZSZ0001,فروي,ذوب روي اصفهان,122030,15040,14790,14500,930,1863127,27547588610,14380,15310,14940,730,1004017,3523,2,27,15830.00,14050.00,900000000,303
30215634246748564,IRT1ANAR0001,انار,صندوق س.انارنماد ارزش-درسهام,121954,11010,10980,10910,127,305839,3357056390,10910,11180,11260,,1,1760,1,68,12380.00,10140.00,100000000,305
30231789123900526,IRO1MRIN0001,نمرينو,ايران‌ مرينوس‌,122113,85010,86070,84500,180,78996,6735431830,84250,86480,86750,1611,172911,2736,1,17,91080.00,82420.00,127000000,300
30282299500988269,IRT3FKOF0001,آكورد,صندوق س. آرمان آتي كوثر-د,121901,39569,39569,39570,417,7191730,284570311937,39569,39571,39516,,1,2029,2,68,43467.00,35565.00,1000000000,305
30447901674051381,IRO1VMDR0001,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,122111,4013,4051,4030,800,2997170,12151743629,4013,4110,4035,1931,3717472,2770,1,56,4236.00,3834.00,9000000000,300
30507152381699953,IRO7SJVP0001,ثجوان,تامين مسكن جوانان,121541,4050,4018,3961,74,787948,3144904854,3930,4147,4030,-21,2481390,2446,4,70,4150.00,3910.00,2552513000,309
30556575507173360,IRO3ISMZ0002,مديريت2,س. و خدمات مديريت صند. ب كشوري,102537,7300,7300,7300,1,14900000,108770000000,7300,7300,7430,2826,1,294,2,56,7875.00,6985.00,1500000000,303
30703140537034664,IRO3GZIZ0001,كگهر,سنگ آهن گهرزمين,122056,48350,48550,47100,144,221325,10419207900,46500,48350,48700,4942,2464066,3047,2,13,51100.00,46300.00,25000000000,303
30719054967088301,IRO1COMB0001,تكمبا,كمباين‌ سازي‌ ايران‌,122110,5710,5620,5500,1446,14384688,80866271450,5410,5710,5396,190,2779837,3724,1,29,5710.00,5080.00,1723027501,300
30765727085936322,IRO1JAMD0001,فجام,جام‌دارو,121825,4415,4390,4286,182,1880358,8300154152,4285,4499,4361,376,3439578,2789,1,28,4579.00,4143.00,800000000,300
30829203706095076,IRO1STEH0001,ستران,سيمان‌ تهران‌,122054,33700,32610,31830,878,1464430,47760393310,31700,33950,33140,2902,700000,4751,1,53,35120.00,31160.00,1750000000,300
30852391633490755,IRO1OFRS0001,ثفارس,عمران‌وتوسعه‌فارس‌,122037,8120,8090,8120,5253,104340359,844216501460,7910,8120,7740,54,1937984,5328,1,70,8120.00,7360.00,1800000000,300
30974710508383145,IRO1SHSI0001,شسينا,صنايع‌شيميايي‌سينا,122113,1765,1791,1780,497,10116249,18115247109,1760,1819,1773,120,8460237,3275,1,44,1861.00,1685.00,3597281500,300
31024260997481994,IRO1GORJ0001,غگرجي,بيسكويت‌  گرجي‌,121703,1562,1603,1575,301,4565577,7302827237,1562,1650,1607,37,9334163,2913,1,42,1687.00,1527.00,3750000000,300
31049085025064185,IRO7THSP0001,شتهران,داروسازي تهران شيمي,61130,0,44250,44250,0,0,0,0,0,44250,3235,1,2388,4,43,45100.00,43400.00,445500000,309
31078457170311964,IRO3ISLZ0001,ولشرق,ليزينگ ايران و شرق,122059,2214,2233,2216,227,3356064,7611193688,2190,2330,2199,137,6821283,2644,2,58,2330.00,2068.00,1400000000,303
31248540252187559,IRT3MBEF0001,مرواريد,صندوق س. مرواريد بها بازار-س,114857,10000,9992,10000,20,219203,2190336000,9526,10030,10001,,1,1641,2,68,11001.00,9001.00,100000000,305
31366347648583654,IRT1ARGH0001,ارمغان,ص سرمايه گذاري ارمغان ايرانيان,120654,10111,10104,10110,33,249769,2523778302,10100,10111,10085,,1,1673,1,68,11093.00,9077.00,1000000000,305
31791737198597563,IRO1SPKH0001,غشان,شيرپاستوريزه‌پگاه‌خراسان‌,122108,3836,3949,3900,162,1430557,5701264674,3836,4079,3928,205,3818737,2806,1,42,4163.00,3693.00,1574044936,300
31879190587976736,IRO1MESI0001,خوساز,محورسازان‌ايران‌خودرو,122106,7790,7880,7820,786,6166339,48601068600,7640,7940,7570,249,1981506,3282,1,34,7940.00,7200.00,1119876222,300
31913287805282551,IRT3SSSF0001,سيناد,صندوق س.سپهرسودمند سينا-د,121413,10006,10005,10006,30,1812190,18131230337,10004,10007,9998,,1,1842,2,68,10997.00,8999.00,500000000,305
31959715133485440,IRO7LOIP0001,ولقمان,سرمايه گذاري لقمان,121255,4753,4891,4753,21,126194,599800082,4753,4753,4900,-158,2040817,2448,4,56,5047.00,4753.00,905100000,309
32257753560585502,IRO1KHFZ0001,كحافظ,كاشي‌ وسراميك‌ حافظ‌,122041,5000,4956,4965,582,7388537,36615668468,4810,5080,4990,279,3006012,3365,1,49,5239.00,4741.00,5141234000,300
32347247706508046,IRO3SACZ0001,ساوه,سيمان ساوه,122115,55700,55500,54450,462,192248,10579437050,54350,56650,56750,7856,264318,3354,2,53,59550.00,53950.00,650000000,303
32357363984168442,IRO1PJMZ0001,جم,پتروشيمي جم,121933,45400,45420,44040,407,766237,34175750500,44000,45800,45860,5350,2180549,2921,1,44,48150.00,43570.00,18000000000,300
32469128621155736,IRTKZARA0001,مثقال,صندوق س.پشتوانه طلاي زرين آگاه,122106,12322,12049,12008,161,584816,7046647056,12002,12322,12323,,1,1101,7,68,13555.00,11091.00,200000000,380
32525655729432562,IRO1SBHN0001,سبهان,سيمان‌ بهبهان‌,121740,43400,43680,43320,140,184488,7986822640,43020,45050,44150,5677,339751,2990,1,53,46350.00,41950.00,200000000,300
32678431934327184,IRO1ALVN0001,كلوند,كاشي‌ الوند,121947,24810,25400,25650,210,802111,20373222280,24510,25850,24960,2761,600962,3042,1,49,26200.00,23720.00,400000000,300
32784604551756178,IRO3YZTZ0001,پيزد,مجتمع صنايع لاستيك يزد,122117,10470,10510,10350,1022,1426587,14987943720,10250,10800,10590,622,1,3444,2,25,11110.00,10070.00,2040000000,303
32821908911812078,IRO1FNAR0001,خزر,فنرسازي‌زر,122103,3650,3844,3731,2290,30052502,115532165042,3650,4050,3864,308,3881988,4006,1,34,4095.00,3633.00,2587997068,300
32845891587040106,IRO1NSTH0001,ثنوسا,نوسازي‌وساختمان‌تهران‌,122106,3950,4139,4174,848,17486510,72370205365,3807,4174,3976,-7,3772636,3396,1,70,4174.00,3778.00,2630000000,300
33254899395816171,IRTKZARF0001,زر,صندوق س.پشتوانه سكه طلاي زر,122103,67600,67056,66152,198,171973,11531795344,66151,67600,67784,,1,1285,7,68,74562.00,61006.00,200000000,380
33293588228706998,IRO1BPAR0001,وپارس,بانك‌پارسيان‌,122113,1863,1854,1826,2209,104809256,194350920295,1803,1863,1775,-383,62536000,4725,1,57,1863.00,1687.00,156340000000,300
33406621820337161,IRO1DJBR0001,دجابر,داروسازي‌ جابرابن‌حيان‌,121938,10780,10420,10700,326,824723,8707532380,10400,10780,10250,1117,1463415,2866,1,43,10860.00,9640.00,2268000000,300
33441514568901717,IRO1MDKO0001,ميدكو,توسعه معادن وص.معدني خاورميانه,122001,19870,19460,19300,822,5111705,99114493920,19000,19870,19870,294,6039255,3394,1,27,20860.00,18880.00,140000000000,300
33541897671561960,IRO1ATDM0001,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,122035,9760,9820,9740,224,1249631,12211353160,9510,10040,9920,2092,1800000,2855,1,56,10510.00,9330.00,4500000000,300
33603212156438463,IRO1DDPK0001,دشيمي,شيمي‌ داروئي‌ داروپخش‌,121916,27800,27360,27000,304,1024129,28021287400,26930,27800,26740,3335,560957,3134,1,43,28070.00,25410.00,455000000,300
33611155027418901,IRO3SHHZ0001,غشهداب,كشت و صنعت شهداب ناب خراسان,122117,2476,2527,2500,721,11173036,28237156201,2476,2593,2500,225,1,3416,2,42,2650.00,2350.00,4612528533,303
33629260529503413,IRO3JPPZ0001,بجهرم,توسعه مولد نيروگاهي جهرم,122111,2250,2234,2208,1476,25836941,57711682986,2196,2290,2284,105,1,3760,2,40,2398.00,2170.00,24145332082,303
33783140337377394,IRO1CHAR0001,خچرخش,چرخشگر,122050,19030,18540,17600,2227,10194172,189011069620,17600,19670,18720,337,801282,4694,1,34,19840.00,17600.00,952094749,300
33808206014018431,IRO1SMAZ0001,سمازن,سيمان‌مازندران‌,121921,12720,12580,12400,431,3242843,40789185490,12350,12950,12780,1768,1173709,5038,1,53,13540.00,12020.00,2466000000,300
33854964748757477,IRO3GEMZ0001,رنيك,جنرال مكانيك,122121,12150,12010,11900,298,767947,9290939600,11900,12370,11870,1309,1263690,2971,2,74,12460.00,11280.00,1930000000,303
33887145736684266,IRT3SAGF0001,آگاس,صندوق س.هستي بخش آگاه-س,122100,85449,84286,83450,934,682713,57543029326,83450,85480,85275,,1,4410,2,68,93802.00,76748.00,800000000,305
33931218652865616,IRO1NAFT0001,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,122057,4000,4005,3952,571,4850034,19424024103,3952,4120,3964,537,3784057,3173,1,23,4201.00,3727.00,5000000000,300
34032872653290886,IRO1LPAK0001,غپاك,لبنيات‌ پاك‌,122026,11900,11970,12000,694,3310238,39623359700,11620,12180,11600,280,1293103,2910,1,42,12180.00,11020.00,1385493596,300
34144395039913458,IRTKMOFD0001,عيار,صندوق سكه طلاي مفيد,122113,40000,39231,38701,638,963300,37791502895,38682,40000,39883,,1,2123,7,68,43871.00,35895.00,200000000,380
34540569618314880,IRO3GASZ0001,قاسم,قاسم ايران,122051,4911,5019,5080,257,3741199,18775888537,4911,5100,4980,533,1,2932,2,47,5229.00,4731.00,5000000000,303
34641719089573667,IRO1TMVD0001,دتماد,توليدمواداوليه‌داروپخش‌,122055,35170,35200,34990,294,434195,15283663630,34880,35800,34840,5723,430540,3375,1,43,37280.00,33060.00,715000000,300
34673681828119297,IRO1SAMA0001,فاما,صنعتي‌ آما,121659,9340,9240,9090,170,671685,6208512420,9070,9440,9240,725,1623377,2787,1,28,9790.00,8690.00,2500000000,300
34718633636164421,IRT1KMND0001,كمند,صندوق س. با درآمد ثابت كمند,122117,10112,10112,10113,3599,155690097,1574379461162,10112,10113,10097,,1,2391,1,68,11106.00,9088.00,20000000000,305
34721884030854211,IRO7SFSP0001,سفاسي,شركت فارسيت اهواز,122101,2593,2627,2639,401,4225569,11099294569,2589,2639,2563,-94,3300000,2833,4,54,2639.00,2487.00,660000000,309
34890845654517313,IRO1SADB0001,ساربيل,سيمان آرتا اردبيل,122101,31020,32100,31180,195,287584,9152405410,31010,33140,32560,3463,460688,2924,1,53,34180.00,30940.00,480000000,300
35158826900216508,IRO1PIAZ0001,غاذر,كشت‌وصنعت‌پياذر,122058,60000,60990,61510,389,726761,44326989280,57560,62700,60240,1124,249004,3629,1,42,63250.00,57230.00,159000000,300
35178706978554988,IRO3NPSZ0001,شپاس,نفت پاسارگاد,121010,17590,18070,17660,130,226046,3996905170,17590,17900,18190,2736,960000,2843,2,23,19090.00,17290.00,2400000000,303
35366681030756042,IRO1PNBA0001,شبندر,پالايش نفت بندرعباس,122116,9200,9130,8990,4077,47701843,435731281130,8980,9200,9180,1278,13071895,5723,1,23,9730.00,8630.00,134341922000,300
35369183060321179,IRO7IFMP0001,ومشان,س. فني و مهندسي مشانير,121756,54450,55700,54450,14,23720,1291554000,54450,54450,56100,-699,100000,2553,4,56,57750.00,54450.00,20000000,309
35424116338766901,IRO1HFRS0001,حفارس,حمل و نقل بين المللي خليج فارس,122046,10300,10390,10350,711,7955257,82654470660,10000,10530,10150,-46,1477833,3754,1,60,10650.00,9650.00,2523904000,300
35425587644337450,IRO1MSMI0001,فملي,ملي‌ صنايع‌ مس‌ ايران‌,122110,6810,6940,6880,12008,183463657,1273790712060,6810,7050,7180,1252,16713092,6250,1,27,7610.00,6750.00,400000000000,300
35515916857426389,IRO7TSUP0001,قتربت,قند تربت حيدريه,120921,22550,23000,22550,22,123542,2785872100,22550,22550,23200,454,431035,2763,4,38,23850.00,22550.00,500000000,309
35669480110084448,IRO1SSEP0001,سپاها,سيمان‌سپاهان‌,122010,12000,11330,11300,1645,13052812,147930525030,11270,12070,11980,1807,1252087,4130,1,53,12690.00,11270.00,2450000000,300
35700344742885862,IRO1GOLG0001,كگل,معدني و صنعتي گل گهر,122114,13710,13740,13760,1016,8777075,120631063430,13600,13800,13750,1032,8727273,3592,1,13,14570.00,12930.00,200000000000,300
35757908588761589,IRTKKIAN0002,گوهر2,صندوق سكه طلاي كيان,122114,1,1,1,10,100000,100000,1,1,78361,,1,259,7,68,1.00,1.00,200000000,380
35796086458096255,IRO1SSIN0001,شيران,س. صنايع‌شيميايي‌ايران,122051,20420,20400,20300,788,3864910,78857172700,20010,20730,20410,2200,3856070,3544,1,44,21630.00,19190.00,9640176000,300
35948133957468680,IRO3SARZ0001,سرچشمه,سرمايه گذاري مس سرچشمه,122051,4410,4402,4350,266,2363542,10405487585,4348,4500,4404,433,1,2894,2,56,4624.00,4184.00,7650000000,303
35964395659427029,IRO1SHKR0001,قشكر,شكرشاهرود,121957,2124,2137,2093,382,6237055,13303507882,2092,2199,2170,-70,6912442,3315,1,38,2278.00,2062.00,2460093000,300
36592972482259020,IRT3CASF0001,آسام,صندوق س.آرمان سپهر آشنا-م,121912,14770,14822,14980,6,3030,44910400,14770,14980,14860,,1,1658,2,68,16346.00,13374.00,450000000,305
36671655475498480,IRO7SSUP0001,قشرين,قند شيرين خراسان,122011,4500,4544,4544,300,9494988,43142012220,4450,4544,4412,5,2266546,3353,4,38,4544.00,4280.00,2068207550,309
36773155987365094,IRO3ETLZ0001,اعتلا,شركت سرمايه گذاري اعتلاء البرز,121937,3792,3689,3665,452,4181706,15427473805,3596,3792,3824,678,1,3054,2,56,4053.00,3595.00,2050000000,303
36899214178084525,IRO1SHFA0001,شفا,سرمايه گذاري شفادارو,122054,16450,16740,16020,141,328188,5451573530,16020,17460,16790,1680,1084800,4542,1,43,17620.00,15960.00,2712000000,300
36995197800118822,IRO7IENP0001,سنوين,سرمايه گذاري اقتصاد نوين,121705,5410,5540,5410,20,358243,1938094630,5410,5410,5570,1069,1795333,2424,4,56,5730.00,5410.00,1000000000,309
37089148943784077,IRO7BDZP0001,خبنيان,بنيان ديزل,121947,4901,4900,4901,1045,27037048,132494544883,4838,4901,4759,4,3940799,3768,4,34,4901.00,4617.00,9851997000,309
37204371816016200,IRO1SAND0001,وصندوق,سرمايه‌گذاري‌صندوق‌بازنشستگي‌,122038,13800,13670,13150,476,2616234,34905971990,13150,13800,13810,2337,8689356,2782,1,39,14630.00,12990.00,40770000000,300
37222720235819361,IRT1BZRO0001,بذر,صندوق س بذر اميد آفرين-سهام,122007,110020,110000,109370,12,2853,313824810,109370,110990,109500,,1,2252,1,68,120450.00,98550.00,700000000,305
37281199178613855,IRO1CIDC0001,سيدكو,سرمايه گذاري توسعه صنايع سيمان,122106,7420,7390,7300,117,931873,6774584380,7200,7420,7470,1168,2400000,2602,1,53,7840.00,7100.00,6000000000,300
37284308569715577,IRO1FSBZ0001,فسبزوار,پارس فولاد سبزوار,122113,26700,26790,26800,2244,5134295,137555293740,26700,26980,26430,5243,1600000,3812,1,27,27750.00,25110.00,4000000000,300
37366608481858080,IRO1KBRS0001,كبورس,كارگزاران بورس اوراق بهادار,121616,7600,7550,7600,2,200000,1520000000,7600,7600,7550,309,5600000,2167,1,67,8000.00,7100.00,14000000000,300
37389789764168256,IRO3TORZ0001,توريل,توكاريل,121928,8010,7900,7810,253,1087846,8674466920,7800,8110,7800,582,1923077,3059,2,60,8190.00,7410.00,3200000000,303
37614886280396031,IRO1SSAP0001,وساپا,سرمايه‌گذاري‌ سايپا,121925,5380,5440,5450,795,32149195,174735784800,5350,5450,5144,429,6400000,4515,1,56,5450.00,4840.00,16000000000,300
37631109616997982,IRO1GHND0001,قشهد,شهد,122020,13530,13540,13740,72,234192,3182065960,13520,13940,13530,1450,1108647,2467,1,38,14200.00,12860.00,694832000,300
37661500521100963,IRO1NBAB0001,آبادا,توليد نيروي برق آبادان,122100,10190,10490,10300,1390,1335952,14014058720,10190,10690,10560,571,1420455,3282,1,40,11080.00,10040.00,2500000000,300
37842793167868642,IRO3VITZ0001,غويتا,ويتانا,122112,4700,4618,4506,886,6634209,30636490153,4505,4749,4580,273,3275110,3394,2,42,4809.00,4351.00,3500000000,303
38084304113529336,IRO3DZLZ0001,خديزل,بهمن  ديزل,121919,12490,12800,12590,556,2756723,35294778560,12490,12970,12370,1248,1,3236,2,34,12980.00,11760.00,8000000000,303
38179358042686391,IRO7BSAP0001,سامان,بانك سامان,122117,3061,3128,3110,814,16428537,51387971554,3061,3165,3119,644,13708000,3335,4,57,3212.00,3026.00,34270000000,309
38437201078089290,IRO1PKER0001,كرماشا,صنايع پتروشيمي كرمانشاه,122107,63150,62980,62980,868,1571624,98982852840,62590,63990,64080,11130,1411680,3834,1,44,67920.00,60240.00,3529200000,300
38555056423456635,IRO3TPSZ0001,شتوكا,توكا رنگ فولاد سپاهان,122116,14820,14710,14530,635,1437413,21150379060,14430,15290,15350,705,977199,3385,2,44,16270.00,14430.00,375000000,303
38568786927478796,IRO1PSHZ0001,شيراز,پتروشيمي‌شيراز,122014,75820,73530,73690,731,1174800,85948883300,72510,75940,77020,10896,1298364,3012,1,44,81640.00,72400.00,5100000000,300
38713440086361985,IRT1SEHM0001,ثهام,صندوق س ثروت هامرز-سهام,103639,11690,11650,11590,13,14806,172551540,11590,11690,11690,,1,1956,1,68,12850.00,10530.00,100000000,305
38738476064699383,IRO7ARMP0001,آرمان,بيمه آرمان,115551,4213,4295,4203,82,676599,2844708600,4203,4351,4332,127,2308403,2382,4,66,4461.00,4203.00,2500000000,309
39116664428676213,IRO1LEAB0001,شلعاب,لعابيران‌,122113,5020,5020,4980,287,1565950,7868049940,4920,5130,5010,104,2994012,3113,1,44,5260.00,4760.00,600000000,300
39329349079135923,IRT3SEDF0004,سپيدما4,صندوق س. سپيد دماوند-د,121324,12860,12860,12860,1,49595890,637803145400,12860,12860,12812,,1,354,2,68,13218.00,10816.00,6000000000,305
39436183727126211,IRO1NMOH0001,خمحركه,نيرو محركه‌,122103,3920,3936,3945,1272,18875084,74286814062,3831,3945,3722,80,4030091,3527,1,34,3945.00,3499.00,5734089000,300
39453972158399542,IRT1SSPF0001,سپاس,صندوق س. پاداش سهامداري-ثابت,121848,10110,10110,10111,83,1840119,18603546642,10109,10111,10093,,1,1886,1,68,11102.00,9084.00,1000000000,305
39481233087768672,IRO7NIRP0001,نيرو,نيرو سرمايه,122112,26550,25450,25300,172,437388,11135475800,25300,26550,26050,-66,383878,3299,4,31,26800.00,25300.00,136145396,309
39610074039667804,IRO1GARN0001,قرن,پديده شيمي قرن,122114,20680,21060,20900,1020,2060283,43388373250,20600,21600,20890,1373,800000,3243,1,44,22140.00,19640.00,2000000000,300
39751275523025334,IRO3ETKZ0001,اتكاي,بيمه اتكايي ايرانيان,122100,12000,11980,11950,120,757131,9072896270,11860,12320,11920,978,1,2623,2,66,12510.00,11330.00,5200000000,303
39807886630843041,IRO3BMAZ0001,بمپنا,توليد برق عسلويه  مپنا,122121,8090,8020,8000,141,845605,6785908690,7940,8200,8020,412,3091200,2987,2,40,8420.00,7620.00,7728000000,303
39884565732277052,IRO1KTEK0001,كيمياتك,آريان كيميا تك,122118,25630,25870,25780,1216,1606718,41561811070,25520,26300,25630,2748,600000,3109,1,44,26910.00,24350.00,1500000000,300
